account_id,pagerank,in_degree,out_degree,avg_velocity_1h,avg_velocity_24h,max_velocity_1h,txn_count,avg_amount,is_mule,vpa
ACC04170,0.000152,7,6,1.0,1.0,1,6,460.6167,0,qabil.bora544@paytm
ACC04171,0.000137,9,13,1.0,1.0,1,13,1180.38,0,jeevika.saha791@okhdfcbank
ACC04172,0.000196,9,2,1.0,1.0,1,2,581.58,0,sneha.master370@ibl
ACC04173,0.000105,8,7,1.0,1.0,1,7,418.7457,0,aarna.kar329@ibl
ACC04174,4.7e-05,6,8,1.0,1.0,1,8,2994.4912,0,jason.sengupta371@ybl
ACC04175,0.000348,13,14,1.0,1.1429,1,14,1956.8921,0,suhani.seth995@paytm
ACC04176,0.000207,11,7,1.0,1.1429,1,7,1841.3457,0,deepa.walla766@okicici
ACC04177,0.000145,7,9,1.0,1.1111,1,9,1296.2667,0,zinal.sridhar658@upi
ACC04178,0.000287,10,8,1.0,1.0,1,8,757.9838,0,priya.saxena826@ibl
ACC04179,0.000134,8,11,1.0,1.0,1,11,820.3255,0,ladli.wali542@okicici
ACC04180,0.000249,7,8,1.0,1.125,1,8,1120.1162,0,ishanvi.lata17@upi
ACC04181,0.000204,13,11,1.0,1.0909,1,11,1061.4355,0,diya.bhatnagar895@ybl
ACC04182,0.000189,13,13,1.0,1.1538,1,13,1750.7792,0,eta.ratta290@ybl
ACC04183,0.00012,9,5,1.0,1.2,1,5,2501.886,0,edhitha.ratti78@okhdfcbank
ACC04184,0.000483,10,8,1.0,1.0,1,8,2910.2288,0,indrajit.kadakia116@kotak
ACC04185,0.000422,14,9,1.0,1.2222,1,9,1910.9044,0,baljiwan.bakshi526@okhdfcbank
ACC04186,0.000323,12,10,1.0,1.0,1,10,1658.843,0,kashvi.dugal625@okaxis
ACC04187,0.000157,9,9,1.0,1.2222,1,9,780.97,0,lila.sunder701@upi
ACC04188,0.000206,11,10,1.0,1.0,1,10,2147.193,0,karan.chokshi463@oksbi
ACC04189,0.000266,13,13,1.0,1.2308,1,13,1084.4138,0,dayita.rajagopalan187@ybl
ACC04190,0.000296,13,10,1.0,1.1,1,10,1608.826,0,neha.gupta800@upi
ACC04191,0.000285,12,13,1.0,1.0,1,13,2738.1062,0,balhaar.karpe589@paytm
ACC04192,9.8e-05,9,7,1.0,1.1429,1,7,1746.8814,0,eiravati.balasubramanian849@upi
ACC04193,0.000148,9,13,1.0,1.0,1,13,1197.7915,0,rachit.kara231@ybl
ACC04194,0.000149,7,9,1.0,1.2222,1,9,978.9156,0,amruta.nath266@okaxis
ACC04195,0.000175,9,15,1.0,1.0667,1,15,2420.7713,0,finn.sharma787@ybl
ACC04196,0.000292,14,13,1.0769,1.3846,2,13,1511.8654,0,kritika.basak670@okaxis
ACC04197,0.00013,8,10,1.0,1.0,1,10,605.701,0,yamini.din915@oksbi
ACC04198,5.1e-05,8,12,1.0,1.0,1,12,1598.62,0,aarna.srivastava152@okaxis
ACC04199,9.3e-05,12,9,1.0,1.0,1,9,776.2889,0,parth.nayar104@okicici
ACC04200,0.000122,8,13,1.0,1.0769,1,13,1547.5631,0,rushil.chawla968@okicici
ACC04201,0.000261,8,15,1.0667,1.1333,2,15,1754.3093,0,ekiya.jha357@okhdfcbank
ACC04202,0.000162,9,9,1.0,1.3333,1,9,1104.9222,0,jagat.hayre323@okaxis
ACC04203,0.000192,11,6,1.0,1.0,1,6,783.435,0,reyansh.saran311@oksbi
ACC04204,5.6e-05,3,8,1.0,1.125,1,8,1605.8387,0,caleb.devan239@okaxis
ACC04205,0.000213,14,10,1.0,1.0,1,10,1710.857,0,rajata.doctor141@ibl
ACC04206,0.000225,13,10,1.0,1.1,1,10,590.896,0,isaiah.balan971@upi
ACC04207,0.000617,17,6,1.0,1.1667,1,6,893.0067,0,azad.nagarajan889@okaxis
ACC04208,0.000381,10,11,1.0,1.0,1,11,1142.3209,0,aashi.khalsa458@ibl
ACC04209,0.000156,8,7,1.0,1.0,1,7,1867.1529,0,qadim.krish211@upi
ACC04210,0.000173,10,10,1.0,1.0,1,10,699.565,0,sneha.khalsa128@okhdfcbank
ACC04211,0.000109,5,8,1.0,1.0,1,8,2735.465,0,orinder.shere936@kotak
ACC04212,0.0001,7,15,1.0,1.0667,1,15,1343.548,0,radha.chadha775@okaxis
ACC04213,0.000203,8,14,1.0,1.1429,1,14,1598.5229,0,parth.bhattacharyya759@ybl
ACC04214,0.000171,10,7,1.0,1.0,1,7,1155.3029,0,ayaan.saha196@okaxis
ACC04215,0.000144,10,10,1.0,1.2,1,10,765.887,0,gaurang.sridhar520@ybl
ACC04216,0.000116,11,11,1.0,1.0,1,11,542.2518,0,warjas.buch521@okhdfcbank
ACC04217,6.6e-05,5,7,1.0,1.0,1,7,1636.5886,0,indrajit.kalla8@upi
ACC04218,7.2e-05,5,6,1.0,1.0,1,6,1592.215,0,chanakya.singhal985@okhdfcbank
ACC04219,0.000266,16,7,1.0,1.0,1,7,906.8371,0,ishwar.kar969@paytm
ACC04220,0.000164,10,15,1.0,1.2667,1,15,1066.8673,0,jhalak.kaul969@paytm
ACC04221,0.00031,9,7,1.0,1.0,1,7,889.41,0,nitara.wadhwa87@upi
ACC04222,0.000132,9,21,1.0,1.2381,1,21,1192.8957,0,zayyan.parekh975@paytm
ACC04223,0.000176,10,12,1.0,1.0,1,12,2688.9908,0,omisha.tiwari145@okaxis
ACC04224,0.000192,13,15,1.0,1.1333,1,15,1792.5147,0,kai.dhillon10@oksbi
ACC04225,0.000176,5,15,1.0,1.2,1,15,1354.75,0,guneet.vasa144@ibl
ACC04226,0.000106,7,14,14.0,14.0,14,14,1426.0757,0,faras.sankar611@okaxis
ACC04227,0.000224,12,9,1.0,1.0,1,9,1870.8033,0,jonathan.som633@upi
ACC04228,0.000262,10,12,12.0,12.0,12,12,1192.5733,0,jagrati.mannan177@oksbi
ACC04229,0.000244,14,12,1.0,1.0833,1,12,1866.2408,0,chavvi.gandhi760@oksbi
ACC04230,0.000212,10,9,1.0,1.1111,1,9,1015.0667,0,yash.shetty806@oksbi
ACC04231,0.000235,14,5,1.0,1.0,1,5,632.306,0,kashvi.nath209@paytm
ACC04232,9.9e-05,5,10,1.0,1.0,1,10,1022.691,0,manbir.borra383@paytm
ACC04233,0.000147,5,9,1.0,1.0,1,9,946.8378,0,michael.nagarajan30@okicici
ACC04234,0.000226,14,8,1.0,1.0,1,8,612.3012,0,jonathan.sahota911@ibl
ACC04235,9.9e-05,6,14,1.0,1.0,1,14,580.1979,0,caleb.wagle893@oksbi
ACC04236,0.000202,12,10,1.0,1.2,1,10,356.435,0,frado.garg553@upi
ACC04237,0.000145,7,14,1.0,1.2857,1,14,1349.6071,0,dakshesh.bir538@oksbi
ACC04238,0.000124,8,9,1.0,1.2222,1,9,1232.3489,0,indali.dhillon16@ybl
ACC04239,0.000208,8,8,1.0,1.125,1,8,1689.0925,0,gaurang.de430@okhdfcbank
ACC04240,0.000123,10,8,1.0,1.125,1,8,1764.1038,0,bhavani.gill476@upi
ACC04241,0.000191,10,13,1.0,1.0,1,13,794.6731,0,samaksh.palla138@okicici
ACC04242,0.000117,8,14,1.0,1.0,1,14,1200.7236,0,aradhana.chaudhuri481@paytm
ACC04243,0.000174,9,8,1.0,1.0,1,8,1087.3475,0,tara.tandon673@kotak
ACC04244,0.000193,12,12,1.0,1.0833,1,12,1667.2383,0,omkaar.tara685@okhdfcbank
ACC04245,7.2e-05,5,7,1.0,1.0,1,7,412.6371,0,matthew.bhagat767@okaxis
ACC04246,0.000134,13,13,1.0769,1.1538,2,13,992.6908,0,sachi.rajagopalan528@oksbi
ACC04247,0.000146,10,8,1.0,1.25,1,8,746.4988,0,triya.palan676@okhdfcbank
ACC04248,9.2e-05,6,12,1.0,1.1667,1,12,1121.58,0,ijaya.dara414@paytm
ACC04249,0.00011,9,9,1.0,1.0,1,9,3468.85,0,neha.kalita256@okaxis
ACC04250,0.00019,11,9,1.0,1.3333,1,9,2534.5589,0,wriddhish.taneja748@paytm
ACC04251,7.8e-05,5,12,1.0,1.25,1,12,2692.5525,0,yutika.bal998@ibl
ACC04252,0.000151,8,7,1.0,1.0,1,7,586.74,0,william.patla530@paytm
ACC04253,9.9e-05,9,10,1.0,1.0,1,10,1097.791,0,ucchal.narayan433@ybl
ACC04254,0.000314,12,6,1.0,1.0,1,6,2406.3217,0,dayamai.malhotra755@okicici
ACC04255,0.000109,4,12,1.0,1.1538,1,13,819.2938,0,aarna.chauhan50@okaxis
ACC04256,0.00019,9,11,1.0,1.1818,1,11,805.7955,0,ekta.parikh147@okicici
ACC04257,0.000325,10,13,1.0769,1.0769,2,13,608.6969,0,chandran.cherian407@ybl
ACC04258,6.9e-05,3,10,1.0,1.2,1,10,2361.275,0,nidra.bal493@ibl
ACC04259,0.000147,9,16,1.0,1.125,1,16,740.835,0,janaki.bhandari644@upi
ACC04260,8.6e-05,5,10,1.0,1.1,1,10,1813.099,0,ronith.mistry465@paytm
ACC04261,0.000178,12,10,1.0,1.0,1,10,1402.58,0,brinda.sachar121@paytm
ACC04262,4.6e-05,7,9,1.0,1.1111,1,9,991.2533,0,dalaja.mandal346@oksbi
ACC04263,0.000233,14,8,1.0,1.125,1,8,1033.0775,0,ojasvi.yohannan827@ibl
ACC04264,0.000156,6,9,1.0,1.2222,1,9,2275.3789,0,zilmil.mohanty680@okhdfcbank
ACC04265,0.000117,4,9,1.0,1.0,1,9,3259.6633,0,nihal.khanna532@paytm
ACC04266,0.00021,12,9,1.0,1.0,1,9,1822.2044,0,jacob.balasubramanian375@upi
ACC04267,0.000104,6,14,1.0,1.0,1,14,1521.08,0,warinder.gola130@okhdfcbank
ACC04268,0.000168,6,10,1.0,1.1,1,10,1009.216,0,devika.gaba850@okhdfcbank
ACC04269,0.000231,12,8,1.0,1.125,1,8,555.5512,0,gaurav.nayak730@paytm
ACC04270,0.000192,8,8,1.0,1.125,1,8,2252.9025,0,nidhi.dey356@paytm
ACC04271,0.000145,8,7,1.0,1.1429,1,7,1301.9071,0,aarini.shetty567@okhdfcbank
ACC04272,0.000193,12,14,1.0,1.0714,1,14,1307.6436,0,jack.wagle408@kotak
ACC04273,0.000281,10,7,1.0,1.0,1,7,600.1714,0,hamsini.tata861@okaxis
ACC04274,6.1e-05,4,12,1.0,1.0,1,12,1482.8292,0,vrishti.amble752@ybl
ACC04275,0.000292,9,5,1.0,1.0,1,5,1548.46,0,isaiah.natt799@oksbi
ACC04276,0.000109,10,10,1.0,1.1,1,10,1818.911,0,logan.mital544@kotak
ACC04277,0.000231,8,12,1.0,1.0,1,12,2825.735,0,alexander.choudhury546@ybl
ACC04278,0.000389,14,8,1.0,1.125,1,8,805.4738,0,falguni.dayal711@kotak
ACC04279,0.000109,4,14,1.0,1.2143,1,14,1319.3236,0,saumya.kalita163@okhdfcbank
ACC04280,0.000179,7,8,1.0,1.0,1,8,970.265,0,aayush.gupta650@okaxis
ACC04281,0.000164,10,13,1.0,1.3846,1,13,956.6438,0,neel.vala965@upi
ACC04282,0.00017,9,7,1.0,1.0,1,7,1157.14,0,mugdha.nagarajan51@upi
ACC04283,0.000205,13,8,1.0,1.125,1,8,1175.4925,0,oni.oak923@kotak
ACC04284,0.000113,7,8,1.0,1.125,1,8,459.5238,0,falguni.mangal480@ybl
ACC04285,0.000149,8,7,1.0,1.0,1,7,892.6629,0,radha.dara961@paytm
ACC04286,0.000139,7,5,1.0,1.0,1,5,1317.896,0,simon.raghavan258@kotak
ACC04287,0.000197,12,12,1.0,1.1667,1,12,3564.9308,0,rishi.golla946@okhdfcbank
ACC04288,0.000147,10,12,1.0,1.0,1,12,777.1867,0,rehaan.aurora421@oksbi
ACC04289,0.000121,9,8,1.0,1.125,1,8,1944.4138,0,zarna.johal843@oksbi
ACC04290,0.000297,15,9,1.0,1.1111,1,9,402.9922,0,yashvi.sachar806@oksbi
ACC04291,0.000192,7,9,1.0,1.0,1,9,702.5122,0,dev.bhandari606@okaxis
ACC04292,0.000141,8,4,1.0,1.0,1,4,5509.4575,0,neha.bhattacharyya359@okhdfcbank
ACC04293,0.000173,8,8,1.0,1.0,1,8,960.8438,0,praneel.apte144@upi
ACC04294,7e-05,5,8,1.0,1.0,1,8,808.905,0,kevin.pall758@oksbi
ACC04295,0.000161,10,6,1.0,1.0,1,6,1030.5583,0,yashvi.mutti146@paytm
ACC04296,0.000121,9,4,1.0,1.0,1,4,1500.375,0,damini.jha653@okhdfcbank
ACC04297,0.000208,12,10,1.0,1.0,1,10,1370.044,0,ayush.balasubramanian537@okhdfcbank
ACC04298,9.3e-05,8,14,1.0,1.1429,1,14,1049.8929,0,urvashi.das238@ibl
ACC04299,0.000299,7,7,1.0,1.0,1,7,1624.5429,0,raagini.purohit128@kotak
ACC04300,0.000129,7,13,1.0,1.0,1,13,2305.5915,0,lipika.ravel158@okhdfcbank
ACC04301,0.000104,5,11,1.0,1.0,1,11,2420.6755,0,amaira.mittal279@okicici
ACC04302,9.1e-05,5,7,1.0,1.0,1,7,768.7057,0,oni.borra913@paytm
ACC04303,0.00025,7,16,1.0,1.375,1,16,836.74,0,yochana.morar478@upi
ACC04304,0.000388,14,8,1.0,1.125,1,8,943.2238,0,omkaar.mall898@ibl
ACC04305,0.000236,13,12,1.0,1.1667,1,12,446.6242,0,ryan.deshpande536@okhdfcbank
ACC04306,0.000142,3,9,1.0,1.1111,1,9,1132.5422,0,hredhaan.nadig618@ybl
ACC04307,0.000112,8,13,1.0,1.0,1,13,1539.3823,0,jatin.yadav871@ibl
ACC04308,0.000126,8,12,1.0,1.0833,1,12,1866.2833,0,champak.bobal59@okhdfcbank
ACC04309,0.000146,11,10,1.0,1.0,1,10,1146.756,0,jason.aggarwal742@paytm
ACC04310,0.000108,6,17,1.0,1.1765,1,17,1258.0376,0,rushil.suri521@ybl
ACC04311,0.000264,11,8,1.0,1.125,1,8,1897.305,0,damini.bhatti857@paytm
ACC04312,0.00019,11,7,1.1429,1.1429,2,7,549.63,0,kevin.ben14@okhdfcbank
ACC04313,0.000167,15,13,1.0,1.0769,1,13,1726.0085,0,ucchal.ahluwalia600@ibl
ACC04314,0.000166,6,6,1.0,1.1667,1,6,1224.3433,0,harshil.gill445@paytm
ACC04315,8.6e-05,7,10,1.0,1.1,1,10,1197.848,0,tanmayi.raj847@ibl
ACC04316,7.8e-05,10,12,1.0833,1.1667,2,12,1656.4217,0,theodore.bumb858@upi
ACC04317,0.000111,7,13,1.0,1.1538,1,13,1630.5231,0,fiyaz.chauhan892@upi
ACC04318,0.000405,12,13,1.0,1.0,1,13,2185.3862,0,warhi.kalita111@okhdfcbank
ACC04319,0.000165,6,10,1.0,1.0,1,10,1305.931,0,niharika.apte121@okaxis
ACC04320,0.0001,10,10,1.0,1.2727,1,11,1133.3182,0,hemal.dubey689@upi
ACC04321,0.000225,16,8,1.0,1.0,1,8,885.0112,0,tanvi.majumdar763@okicici
ACC04322,0.00021,8,15,1.0,1.1333,1,15,839.98,0,vasana.morar808@ibl
ACC04323,0.000219,10,12,1.0,1.1667,1,12,1525.69,0,sai.kar885@kotak
ACC04324,9.1e-05,12,9,1.0,1.1111,1,9,1346.5567,0,bishakha.dutta833@upi
ACC04325,0.000155,12,8,1.0,1.0,1,8,1365.3238,0,upma.johal581@oksbi
ACC04326,0.000206,13,10,1.0,1.0,1,10,819.324,0,anvi.virk969@ybl
ACC04327,0.000219,15,18,1.0,1.2222,1,18,2055.5778,0,aryan.bhattacharyya943@upi
ACC04328,0.000222,11,8,1.0,1.0,1,8,2828.935,0,bina.das468@paytm
ACC04329,8.7e-05,7,9,1.0,1.0,1,9,1279.2256,0,tejas.choudhry700@ybl
ACC04330,0.000162,8,12,1.0,1.0833,1,12,1818.9325,0,lohit.sastry284@ibl
ACC04331,0.000215,9,6,1.0,1.0,1,6,1216.5517,0,harish.sinha470@paytm
ACC04332,0.000107,6,13,1.0,1.0,1,13,1673.9708,0,aashi.tank572@kotak
ACC04333,0.000306,14,10,1.0,1.1,1,10,1839.517,0,isaiah.yogi411@ybl
ACC04334,9.9e-05,12,11,1.0,1.1818,1,11,962.6318,0,pallavi.sarna512@okhdfcbank
ACC04335,0.000259,9,13,1.0,1.0,1,13,784.8631,0,anjali.tiwari632@kotak
ACC04336,0.000112,6,6,1.0,1.0,1,6,1268.0433,0,varsha.sood849@paytm
ACC04337,0.000183,10,12,1.0833,1.1667,2,12,728.6858,0,nidhi.nigam93@upi
ACC04338,8e-05,6,18,1.0556,1.2778,2,18,2252.8172,0,kamala.dubey510@oksbi
ACC04339,0.000202,15,11,1.0,1.0909,1,11,1783.0927,0,ira.rajan272@ibl
ACC04340,0.000242,16,12,1.0,1.3333,1,12,1479.6642,0,siddharth.choudhury826@ibl
ACC04341,0.0002,7,11,1.0,1.0,1,11,2540.4409,0,laban.nadig164@oksbi
ACC04342,8.9e-05,6,5,1.0,1.0,1,5,1613.898,0,chakrika.rastogi115@okaxis
ACC04343,0.000232,14,10,1.0,1.1,1,10,616.409,0,udyati.som931@kotak
ACC04344,0.000148,7,7,1.0,1.0,1,7,1560.8514,0,onveer.chhabra775@kotak
ACC04345,0.000264,17,14,1.0,1.0714,1,14,783.3671,0,gautami.manne408@okhdfcbank
ACC04346,0.000142,10,11,1.0,1.0909,1,11,1638.1564,0,upma.bandi93@upi
ACC04347,0.000172,12,14,1.0,1.2857,1,14,1275.4243,0,dev.balay734@ybl
ACC04348,0.000255,12,10,1.0,1.0,1,10,734.049,0,jeevika.ramakrishnan407@oksbi
ACC04349,0.000432,17,11,1.0,1.0909,1,11,1763.6527,0,lohit.sharaf866@paytm
ACC04350,0.000182,9,11,1.0,1.0909,1,11,674.2482,0,lila.sabharwal995@okhdfcbank
ACC04351,0.000264,9,9,1.0,1.1111,1,9,1069.13,0,lakshit.sanghvi454@okicici
ACC04352,6.9e-05,6,9,1.0,1.0,1,9,668.8744,0,nandini.shere159@paytm
ACC04353,0.000191,16,9,1.0,1.1111,1,9,1005.11,0,upkaar.mitter230@okaxis
ACC04354,7.3e-05,7,11,1.0,1.0909,1,11,833.1473,0,maanas.nagy232@ibl
ACC04355,7.2e-05,11,6,1.0,1.0,1,6,1468.6867,0,mohini.devi13@paytm
ACC04356,4.8e-05,4,5,1.0,1.0,1,5,995.518,0,rachana.bora879@ibl
ACC04357,0.000158,9,7,1.0,1.1429,1,7,3571.1,0,ekansh.tiwari570@kotak
ACC04358,0.00023,4,6,1.0,1.1667,1,6,1445.3617,0,ekavir.bawa423@oksbi
ACC04359,0.000312,8,15,1.0,1.2,1,15,2006.5293,0,nakul.iyer410@upi
ACC04360,0.000196,8,6,1.0,1.1667,1,6,1886.1267,0,vrinda.gera816@ybl
ACC04361,0.000114,9,6,1.0,1.0,1,6,2918.3667,0,anjali.agate380@ybl
ACC04362,6.3e-05,4,14,1.0,1.0714,1,14,1673.7929,0,balveer.sarkar554@ybl
ACC04363,0.000124,9,11,1.0,1.1818,1,11,871.8136,0,orinder.sangha138@ybl
ACC04364,8.2e-05,5,10,1.0,1.2,1,10,2356.615,0,ayushman.bala552@oksbi
ACC04365,0.000136,11,9,1.0,1.0,1,9,1488.8056,0,gagan.iyer520@ibl
ACC04366,0.000139,6,5,1.0,1.2,1,5,408.758,0,yadavi.kurian108@okaxis
ACC04367,0.000183,8,10,1.0,1.1,1,10,1167.055,0,amrita.divan719@kotak
ACC04368,0.000199,10,14,1.0,1.0714,1,14,1080.3829,0,maanav.shenoy276@okicici
ACC04369,0.000305,14,9,1.0,1.1111,1,9,518.7356,0,shaurya.comar449@ibl
ACC04370,6.5e-05,5,9,1.0,1.1111,1,9,1140.1189,0,krishna.subramanian67@oksbi
ACC04371,0.000162,8,15,1.0,1.1333,1,15,1991.8833,0,tristan.chanda460@kotak
ACC04372,0.000142,9,10,1.0,1.1,1,10,1899.859,0,saanvi.majumdar489@oksbi
ACC04373,0.000169,7,16,1.0,1.125,1,16,851.0256,0,vansha.kothari363@okhdfcbank
ACC04374,0.000129,8,8,1.0,1.125,1,8,1228.6062,0,chaaya.sanghvi259@okicici
ACC04375,0.000228,10,8,1.0,1.0,1,8,1245.865,0,janaki.pandey442@oksbi
ACC04376,0.000308,14,13,1.0,1.1538,1,13,1210.5562,0,chavvi.misra678@ibl
ACC04377,0.000201,13,4,1.0,1.0,1,4,2473.115,0,nimrat.som714@paytm
ACC04378,0.000236,8,14,1.0,1.0,1,14,908.3471,0,libni.dyal584@kotak
ACC04379,0.000119,12,12,1.0,1.0833,1,12,1026.9283,0,bhavya.dave785@kotak
ACC04380,0.000147,7,14,1.0714,1.2143,2,14,807.9436,0,champak.koshy884@okicici
ACC04381,0.000186,7,11,1.0,1.0,1,11,2304.1682,0,ryan.karan730@ybl
ACC04382,0.000159,10,10,1.0,1.0,1,10,3084.878,0,utkarsh.ravi794@okhdfcbank
ACC04383,6.3e-05,5,10,1.0,1.3,1,10,1674.614,0,yashvi.dhar543@upi
ACC04384,6.4e-05,6,12,1.0,1.1667,1,12,1464.0892,0,abhimanyu.panchal200@okaxis
ACC04385,0.00014,7,8,1.0,1.0,1,8,1177.7812,0,meera.narayan778@oksbi
ACC04386,0.000152,12,10,1.0,1.0,1,10,1028.416,0,aarna.dhingra665@ibl
ACC04387,0.000161,10,8,1.0,1.125,1,8,1709.4962,0,urvashi.khatri92@okhdfcbank
ACC04388,7.1e-05,8,4,1.0,1.0,1,4,905.045,0,darpan.sabharwal718@upi
ACC04389,0.000179,9,10,1.0,1.3,1,10,1383.234,0,dalbir.golla714@ibl
ACC04390,0.000468,15,4,1.0,1.0,1,4,1070.3025,0,aarini.krishna352@oksbi
ACC04391,0.000229,15,11,1.0,1.0909,1,11,983.5373,0,xalak.parsa364@oksbi
ACC04392,0.000192,7,12,1.0,1.0833,1,12,1670.9317,0,advik.varma512@okhdfcbank
ACC04393,0.000147,7,9,1.0,1.3333,1,9,801.7056,0,logan.datta412@okaxis
ACC04394,0.000272,10,9,1.0,1.0,1,9,1273.1033,0,noah.anne663@okhdfcbank
ACC04395,0.000141,5,12,1.0,1.4167,1,12,818.15,0,anya.sura770@okhdfcbank
ACC04396,0.000221,11,13,1.0,1.0769,1,13,1505.1023,0,ranveer.majumdar21@okicici
ACC04397,0.000156,11,8,1.0,1.125,1,8,1045.5038,0,girindra.bir700@ybl
ACC04398,0.00023,11,8,1.0,1.125,1,8,1170.6738,0,qarin.wadhwa2@kotak
ACC04399,0.000145,7,4,1.0,1.0,1,4,761.305,0,gavin.brar335@upi
ACC04400,0.000298,16,8,1.0,1.0,1,8,2776.4138,0,jagvi.kadakia820@ybl
ACC04401,0.000108,7,15,1.0,1.0667,1,15,1534.7467,0,nathaniel.karan194@ibl
ACC04402,0.000221,13,6,1.0,1.1667,1,6,307.825,0,yochana.bhasin224@ybl
ACC04403,5.9e-05,4,14,1.0,1.0714,1,14,918.3157,0,samarth.singh700@oksbi
ACC04404,0.000179,10,9,1.0,1.1111,1,9,1568.6633,0,qasim.chandra588@oksbi
ACC04405,0.000169,9,9,1.0,1.1111,1,9,2303.7344,0,lekha.rau867@oksbi
ACC04406,0.000209,7,11,1.0,1.0909,1,11,1665.2118,0,sarthak.behl834@ibl
ACC04407,0.000124,7,14,1.1429,1.2143,2,14,1305.0207,0,yadavi.tank40@kotak
ACC04408,0.000158,11,9,1.0,1.1111,1,9,3735.0678,0,chakradev.sidhu957@paytm
ACC04409,0.000334,12,6,1.0,1.0,1,6,594.3,0,pallavi.buch358@oksbi
ACC04410,0.000206,8,13,1.0,1.1538,1,13,1878.0946,0,rajata.sahota172@okhdfcbank
ACC04411,0.000251,9,12,1.0,1.0,1,12,1003.3733,0,charvi.johal618@oksbi
ACC04412,0.000123,11,12,1.0,1.0,1,12,1391.105,0,utkarsh.parmer961@ibl
ACC04413,5.1e-05,4,7,1.0,1.0,1,7,1305.7529,0,lipika.ratta399@ibl
ACC04414,0.000284,15,11,1.0,1.0909,1,11,2463.4336,0,vritti.nath568@okhdfcbank
ACC04415,0.00016,6,10,1.0,1.1,1,10,1786.525,0,zarna.zacharia375@oksbi
ACC04416,0.000439,15,12,1.0,1.25,1,12,3559.1892,0,hritik.sani503@okaxis
ACC04417,0.00039,11,14,1.0714,1.0714,2,14,1254.0393,0,wridesh.sem367@okicici
ACC04418,0.000185,8,14,1.0,1.2857,1,14,2068.0386,0,kashish.walla864@okhdfcbank
ACC04419,0.000106,9,11,1.0,1.0,1,11,1992.7582,0,saanvi.goswami680@ybl
ACC04420,0.000322,6,10,1.0,1.2,1,10,3519.454,0,aradhana.mukhopadhyay589@kotak
ACC04421,0.0003,11,8,1.0,1.25,1,8,952.31,0,harita.bhatti776@kotak
ACC04422,0.000198,12,10,1.0,1.0,1,10,647.977,0,abdul.patla329@oksbi
ACC04423,9.3e-05,3,12,1.0,1.25,1,12,1274.9042,0,eiravati.vyas203@paytm
ACC04424,0.000167,7,8,1.0,1.25,1,8,939.0162,0,dayita.bal446@upi
ACC04425,0.000115,5,9,1.0,1.0,1,9,1687.2444,0,ethan.gill25@ibl
ACC04426,0.000161,14,13,1.0769,1.0769,2,13,1280.8885,0,rushil.gupta575@ibl
ACC04427,0.000178,11,5,1.0,1.0,1,5,903.35,0,finn.savant314@ibl
ACC04428,0.000146,9,8,1.0,1.0,1,8,1198.6775,0,atharv.kumar701@okicici
ACC04429,0.000231,10,11,1.0,1.2727,1,11,1101.4436,0,karan.borra43@okaxis
ACC04430,5.4e-05,4,10,1.0,1.0,1,10,1109.09,0,kala.kota914@kotak
ACC04431,0.000292,16,6,1.0,1.0,1,6,1618.0367,0,farhan.verma322@okicici
ACC04432,7.2e-05,4,7,1.0,1.0,1,7,800.9,0,varenya.mishra49@paytm
ACC04433,0.000146,5,16,1.0,1.0625,1,16,1841.0525,0,hema.panchal361@kotak
ACC04434,8.2e-05,6,9,1.0,1.0,1,9,1198.4411,0,charan.bhandari846@upi
ACC04435,0.000127,7,11,1.0,1.0909,1,11,1936.3591,0,wridesh.dalal870@oksbi
ACC04436,0.00017,13,14,1.0,1.1429,1,14,923.2936,0,mitali.lalla698@okicici
ACC04437,0.000167,14,6,1.0,1.0,1,6,1317.9517,0,michael.saxena469@oksbi
ACC04438,0.00012,8,9,1.0,1.1111,1,9,913.7356,0,omisha.parekh328@okhdfcbank
ACC04439,0.000246,12,11,1.0,1.0,1,11,573.9427,0,bhavini.wagle212@okicici
ACC04440,0.000131,5,5,1.0,1.0,1,5,726.98,0,gaurav.bhasin211@okhdfcbank
ACC04441,0.000131,11,13,1.0,1.2308,1,13,1300.5954,0,william.mand927@okaxis
ACC04442,0.000267,14,20,1.0,1.1,1,20,1188.61,0,samesh.oommen400@okaxis
ACC04443,0.000295,11,10,1.0,1.0,1,10,1061.141,0,pahal.lata412@okicici
ACC04444,0.000243,8,8,1.0,1.125,1,8,1395.325,0,falguni.seth614@okaxis
ACC04445,0.000383,13,15,1.0,1.2,1,15,1220.4713,0,indali.mahal265@upi
ACC04446,0.000256,11,6,1.0,1.0,1,6,659.8317,0,christopher.vora885@paytm
ACC04447,0.000289,10,11,1.0,1.1818,1,11,1417.0255,0,balhaar.srinivasan755@paytm
ACC04448,0.000202,8,6,1.0,1.0,1,6,1590.1917,0,anita.manne11@upi
ACC04449,0.000127,5,13,1.0,1.1538,1,13,1797.7692,0,inaya.sankaran285@okaxis
ACC04450,0.000364,12,5,1.0,1.0,1,5,1044.624,0,patrick.sathe615@okicici
ACC04451,0.000268,7,9,1.0,1.0,1,9,1084.36,0,kabir.wali713@ibl
ACC04452,0.000196,9,8,1.0,1.0,1,8,2038.46,0,gopal.choudhry707@okaxis
ACC04453,0.000175,11,8,1.0,1.0,1,8,652.5963,0,ria.kata118@okhdfcbank
